business_id,review_count,stars,state
pIrStLihbEEPOXnH2TlPZw,11,4.5,ON
i-LDatuEXFN3EDZK1sgllQ,34,5.0,NV
U00_w-9WRddd5R_RGdzA0A,29,4.0,NV
3s46-PMxoEIa7kUj0VrlXg,18,3.0,QC
Vi8d1bnBRbUqPHNm9ulnWQ,10,2.5,OH
P28agvrsm3OARbV3tFQbUg,70,3.5,AZ
Ltx8EbTGiUlWLzZeoCzBXQ,30,2.0,NV
5hfXB9GygxfxJXV-Uic5vg,16,4.0,QC
wAG9kIpOx4Y7Ux8kuZRbuQ,6,3.5,ON
WLzXQunB0L0H5VOqLEVbhQ,17,2.0,AZ
RQxmVSS2keHqG6jba7wmUQ,3,2.0,AB
4BfmLcy9iMJSsFFKzyIfKQ,11,2.0,WI
v61dL5IvtgMwYBDNopvPYw,25,3.0,PA
XT25YpQoNDuzAZHur-HZ8g,267,3.5,ON
aOawYkFtBf1wN1cCf5gWyA,22,3.5,QC
6yhhRjPaBMhUye8QWxslzA,6,4.5,ON
BnghSKZjmbp1VjkBqGTE3A,3,2.5,NC
xvErP1mMHohc69EIVgK-Qw,5,2.5,AB
R1ZZk5dR-INpaHw7imNLHg,159,4.0,AZ
O5vXNIody0SMddowzrAMXQ,34,1.0,NC
uI-dbKk_9cUen7pi3-16Sg,652,3.5,NV
h_xy5XuOiKqk-6OpQTGJvQ,20,4.0,ON
d5ko_-joff2Gig7xws7adQ,22,4.0,AZ
qpjEu9iBBzIrBGCD-6ENMg,15,4.0,PA
GAmd3nHx5TInVN26PLZj7g,59,3.5,PA
iYzjrO27y9ew0HgNwYZiUQ,17,3.0,AZ
Yav3F0jvjZ6gUSEb0g8NMw,20,3.0,AZ
REfekXeUbPWGkgvlzSNbpw,70,3.5,OH
rWvn5iE53sHqRXPyzWc0TQ,86,4.0,AZ
n8fGqb4CCheGyWtr9KM6qw,217,4.0,AZ
93FVxoipAIYG07gisMOQhw,335,4.0,AZ
gjApIizKmVgkNFMwPyn4uA,5,2.0,ON
Zo3fwmOUaDpKvUhLNp9erA,44,3.5,PA
QWRieSmElMDJ9ENGG0JDuA,4,3.0,OH
kL5LI_GYZJkkP73wl0Qtlw,27,2.5,PA
qYDp5JsCh5ebULZaFCqKiA,3,2.5,NV
eigkQ_PuRON8Se265NqQDQ,75,3.5,OH
qAVoausNrMEByp2cFt8EaA,9,4.0,PA
r_A7uy6FUXxDDD0g7wXMSg,7,4.5,ON
qGPwz8IPEQZWlBgVSTUqHw,7,2.0,NC
12P7GjIoq6oj7qCyJ_c0Ag,38,2.0,NV
1UmZSifNBsygSWzbfKiAew,21,3.5,NV
ukCdNF_-tayWUYvEf7VFOA,11,4.0,QC
NylzsZ9pSn4ZNuGMHKSYPw,28,3.5,OH
GnJwQObGXwR7Sly6Bul0EQ,53,2.5,OH
Rwg1NJ5r2bywahYq44bB9A,3,4.5,PA
edRm4clR9zSG5EYtU9NQ5Q,6,2.5,AB
POVKWFdKixujvH0YHweeQw,45,3.5,OH
eefMnLfjlc3I166DyNZjXA,4,4.5,NV
XWNbd_RDR4lIzf_XlnUqpg,25,3.0,OH
j2do6crDCVPK7QHKa-XjZw,7,4.0,PA
Nkb9_PKgnVYZe8W1y_fBRg,74,4.5,OH
5ZldgxED0PaudHqTyR1Q6Q,4,3.0,OH
CbuAVqo_e0kQegjIHYRtDw,13,4.5,ON
aVvMVhCSNT3d4W37Ue1aUw,49,4.5,AZ
Ch4mZlK2e5Ex1jbWPmr9Qw,7,2.0,NV
y60_fXf3otzY-i2SyEfxcg,9,3.5,ON
80544c9_y63PfEi9DgjtoA,13,2.0,PA
QZwVC3LsKDK-37iF6-X7hg,21,3.0,NC
6We2O5X62J_gduXU7jvf8w,440,4.0,AZ
gXUlEzcfWhqmKaT4NYKksQ,3,3.0,AB
FGzuLQlBWlhcI4lzqe__Mw,3,3.5,AZ
ktAIQoys_YPifpVoWmiFXg,8,4.0,ON
y1esDY2vFyaTMf1YlRT7ZA,254,4.5,NV
EosF_LUsz19yvqkAMYLltA,35,3.5,AZ
hP55G7ciHn30UeoZ72Japw,101,3.5,NC
BG-IHfAyJxDw3H0n-F_BHA,3,2.0,QC
HZohvULalJecn5Y-g5gt3A,14,2.0,NC
lrdohblBpimTsNgZKgB-gg,7,3.5,ON
4EfiNcKSsafogIhAjwv0gg,162,4.0,NV
imkuIUCjNwqlTj6swv7lmQ,7,3.5,QC
Eng53R4ZvchGfwtxjkyiGg,112,3.5,AZ
QWEoOvj9qFOuNkq6oBefUA,12,3.5,NC
DWPAFq8HdzGzo2vhKixDJA,16,4.5,WI
TdBC5PlJleNyfABjsPt00w,16,5.0,WI
esivMfjV4OFS5g8YMuR3UA,108,4.5,NV
m2tNrjQJz2fxCyh-yp4vgA,32,2.0,NV
xNSWOgUrAl902-6WexprxQ,5,3.5,AB
kpZ2vPjkHfee4pCLC05tfg,55,3.5,ON
k37KspW_nFpvj_XJI50wOQ,3,3.5,ON
mAhu38hHUQyOatamyQsOww,33,3.0,ON
jacf-rpKO4HbytY4KS_A1Q,9,4.0,AZ
qB5m-TgJx_zeWKLLxKRfUA,32,3.5,WI
UlPtd8_HoPpD27uIQAWyfA,3,2.5,QC
BnWDUUnDGYK0tIKvtmBP0g,37,2.5,AZ
AB1a6QImpe88asJrE3lxpQ,41,3.5,SC
4asr35mgBPLpNH4NCFPEhg,5,2.0,OH
fUhgw2iXXS3TETqU4eZU6Q,91,3.0,NV
cFpbP3-trTR9q34lOqiIUA,73,3.0,ON
rS3KdecMS-EF4H3VtmkxBw,162,2.5,NV
GNbt4zOe7QPWrvxNkP4Wug,6,3.0,QC
zGOxZRHAx8I1yXHZXTeWIA,11,4.0,ON
fO4Bow3egoHP6GigQ2WQ2Q,14,2.5,AZ
l2KV-9-dkrvhZF6lNrPpCw,42,2.0,ON
mvWhlMnXXidb1R2krK25VQ,19,2.5,NV
Oc5UASckrERvzCgVJ3-P7g,10,2.5,ON
tyWShmboVP-S0hVXSNUhDQ,64,4.0,NC
TvhpG74DvdoF4MA0vLlOLw,25,4.0,WI
YhV93k9uiMdr3FlV4FHjwA,4,5.0,AZ
pSAoDrxX7Q5VRe-7gpDpOw,223,4.0,PA
QbiWFMTexPMn_9xZmBBb7Q,4,4.0,OH
T_a8YOqqCDDcVGd9LpSKjw,3,4.5,AB
l_MAsRrpzf2sXPykr9DyxQ,65,4.5,OH
5U4u8I0nSbHrL5eagLvktA,7,3.5,AZ
nY7fbhtSoofHCJ18x0lNhQ,5,3.0,ON
dllR57eag-M-GVyNt1IJlA,6,4.0,OH
j54J0Ky4ruVbN_NTJ3daFg,356,4.0,PA
BEyr9O3L2wHq8z_5nZFUpw,10,3.0,ON
M-VUR6cHMZIPN1wbvVdGiQ,7,2.5,ON
0rJT6k0wcQ1tq4i7orR7Og,4,4.0,OH
vuDL_d3GYAtbvX9EJQqVog,8,2.0,PA
-t2b2DaLhrb2-Ngv8Tvw9w,33,3.5,ON
DiPoz83ZwapkT1LfjfaikA,3,4.5,QC
B5SJ5I2JVN4zQ2koMhyFjQ,17,4.5,AZ
eiOE-I32SK4MVG3xurl4Fg,10,2.5,ON
Jhz-8IqPf_2YUWsbGFyDNA,354,4.0,AZ
NjY4TcK-CPrbOVlHdfP2Ig,9,4.0,OH
x4mhAhgIVUd205iXMoyzCQ,46,4.0,ON
pGhA4wosV95UvlKADjDLtw,20,4.0,ON
LqO_983CEmi1_X1En4mZow,128,3.5,AZ
XarMlmD4QuRgGdoYoKRRSQ,202,3.5,NV
i0bD4WCmVHdK92L73CNbgQ,48,3.5,ON
5keoVVM81g-nJw0Zdpl1nA,476,4.5,NV
lTG46zyVkZOk6RAR17kqQQ,18,2.5,PA
KBQcNy9k9G8_a5WtrVGH8w,34,3.0,ON
FAI9pDhZ-Af4OJnhIxdxOA,10,2.5,ON
X5valo7w5BVwFn4lZ2P3Sg,4,4.5,WI
6TQ0gCdAqaBbuDyCGa0joA,196,4.0,NV
Yajo9-m23_0axIinbB8ygQ,3,3.5,PA
Kl1KqK12sxvyiCGqTmJVEw,34,3.5,QC
n_xqf8Es-k2XBOneXfYGRg,70,3.5,AZ
PJgNZN4UYLxP47cy_1c-DQ,172,4.0,AZ
yOxuSjJcW7oEWYz9yb4HYA,58,4.0,ON
kmIQmtKMmFrLRDisg9ftLg,35,4.0,QC
0NmTwqYEQiKErDv4a55obg,1291,4.0,NV
_AVXgkX4DiNQAQj_3tNhFQ,88,3.5,ON
vG_LNiSYMFOijtAsP6s6Ug,13,5.0,NV
ljLq8ZTLO52rzwsEeaWZKg,180,4.5,AZ
dfrYOqM0hxcsOTPIcRDUVg,77,3.5,NC
YcZ9vtzW5XslyXVO1l0nxg,4,3.0,NC
Te9HZo9uAI8ynYij6kXGMQ,4,2.0,QC
lk3-wld-aysXpgb2kPVE-Q,5,2.0,ON
vq1Tg43GGRj_BkTXmlZSCg,3,1.5,ON
Ava9H-t4scVmP7u_onh7pg,228,4.0,NC
rHzf-EDTP9g6gQFYAz0RuQ,22,2.5,AB
he7UoGe_O3tBaq1o4JUEmw,7,4.5,AB
xrYcZxAHSfwO1BdtdxdVjw,40,4.5,AZ
F2MJ61d9jDOiY9-Naa8I7Q,8,4.0,OH
xoA1_vsxC0xD_fPgDZ2mbg,62,4.0,PA
SpA1lMSdkt3gC6BorP3ygA,16,3.0,QC
EetTynvxcovbSsAy7AWMtg,20,3.0,NV
7xGMDGo3m1H40i-QNN7GXg,10,3.0,ON
y769FA7VJOW4QQYdYlR62A,215,4.0,ON
nDKcQkh8vZkY_u1kyww44g,157,3.5,NV
w2_nR3p2XMWTP0J8GA_v_A,18,3.5,OH
aqrTv6QiU0J9Sxm_T--c5g,195,4.0,AZ
b7XTyK_z8Nsl-uds_l6imQ,94,4.5,AZ
uq7iYU_joDYFKyMHLdgX_Q,10,3.0,OH
6pcroix7O1oKrr4mr3lkmg,8,3.0,QC
x0J4FqlcmpZAxwfyTszKAg,12,3.5,AZ
Vx5WtgU6YK83xCy2feLJ6A,79,3.5,AZ
xv-A7RZuC5Qlxu9CEzuyig,38,2.5,NV
ulLQMYF2gGIWZg9Yhybz0w,26,3.5,PA
W1Vn2G1disKO52jHARIZMA,331,3.5,NV
j65Mnw8aFJkYgkt_UR5BOw,7,5.0,PA
q5GKRL_u3YsP8ADaU4uNbw,153,4.0,NV
nTkWg0MKJOUAD98BbA0KVw,6,3.5,QC
8j1qPmhc1tPMo1U42VpneA,8,3.5,NC
8CYVg6GtuVb4yo0_V2_bQA,9,2.5,AZ
89HTMIo00A8efEF8R8PRzw,14,3.0,ON
1ogvimeoaaGcQswzX-90dQ,6,2.5,OH
omQzbXpCURIShYYeBREO_A,5,2.5,ON
mA6t4HMKK5Hrqua9CIAqEg,5,3.0,OH
Nz1_M6YveZvvwXj1xoBq1g,3,2.5,OH
NKQ0kQmwVHXoE_50AZdGtQ,3,2.5,WI
NCc227GObIORVxUXs-KWvw,62,4.0,AZ
FEnAZBsWW9o1yhDRygQ_Sg,32,4.0,ON
glLgE3VBXsx1___LRYPJhA,3,3.5,AB
wxkGpZEB5_U0hIMeFxL3-A,8,2.5,ON
OVOKaPy1KCi7ZeYbqmbMIA,9,3.5,NV
a8PzL5rUpCa8MiQEuLZaOQ,10,4.0,ON
fzPwuU8295tpDUyCFaIGxw,64,3.5,OH
U_H95fYoEmlXEfeRo454rw,4,4.0,QC
H0ivwG7v-ZrpJTJ-gmQ2jA,6,4.5,OH
xX1nS7hepYmGHgAbdaFJKA,3,3.5,QC
BtlhHqMO-WOfN7EEhqaojA,10,3.5,AB
IT0IODInyhKbG4a_ka71MQ,251,3.5,AZ
Ih0f0UyhFufm3C7kR72DSQ,294,4.0,OH
2jjUjnJyIJ5XLoAndQVQ0Q,50,3.5,SC
QnTguWLRKRK_reQ__8k7yw,74,4.5,PA
7d3tmP0XIFdjdqQ6hBRA4Q,37,4.0,OH
Uhnda05mUjJrg-h2ksw_xA,16,3.5,AZ
YFO5rDWDZ7Ngk_DEobjpLw,3,3.0,OH
71Reo2MYQqM6px-V12jlYQ,3,3.5,ON
Ohm7MmbCtN6sgxmPiDE9jA,32,3.5,NC
7bkA-nYNZTAAXF9i5-o-Kw,29,4.0,ON
TH8QoP2xFRtuxP1kR08b1w,14,4.0,ON
xzQn9smeOhgqCH-S-K-lgg,45,2.5,OH
w12x7UBSSRsdbp3ZqguG3Q,714,4.0,NV
GTR39A2jwNIS_NV8q2r_JA,785,3.5,NV
OlkZYHack2-3imdlv8vazw,20,4.5,AB
OVKgjkBb9-gNtsLVa4IBMg,6,3.0,ON
lQ9FkZcrsrzPB56Eeo-FNg,4,4.5,ON
_7tBGb6yVoiSiHq9NfQk8A,33,2.5,ON
tuikCn2ljRGN5QHZBnjoqA,32,3.0,ON
ZUvAR3I1uhC27zQFcRXumw,120,3.5,OH
K2lscpx0S9wpqNz0s9AIwQ,49,3.0,IL
g9-z0cTRQV695ZVd1hX3BA,5,3.5,ON
tGeWVgHBoAXVuogF2fxOwg,28,3.5,WI
zZfq52t0TUnwEk2V3-oPwQ,6,4.0,ON
Nx8y33-xVdfFAELMoeZw0A,3,2.5,ON
mrA-h8F9Z3IfsIGlVGIBcQ,13,2.5,OH
eLF59Mc9s8JF4UPIjgdrTA,56,3.0,AB
OhUvHNtMiRzWLiKiaaXYBg,49,3.5,NV
JQ0xVMfoBe9OOeGQLQlbDA,6,1.5,AB
Ou8oovhiAUp2X2HeR8NDog,5,5.0,AB
0WsCtzG8xazAmFA5HhQE0A,16,2.0,OH
6guhjMLxtHUOT19T0EQWUg,7,3.5,QC
hExNCdhcaCE1jXPKjLH_DQ,5,2.0,ON
uRbuizm1j_9gTRMJJaev0w,18,2.5,NV
S2eGygYWQB2yyb3-neKTlw,88,3.5,ON
m3U4Pey_Yr0jgJb8MHfy5g,273,4.0,ON
fOKeVUHC7nb6c8G5sILdHQ,123,4.5,NC
-tSTLaafhkQ7iB5Bl5zgPg,53,3.0,OH
MPioAPoOmQPts89sBSiFog,80,4.5,OH
0a5jrIXBKH5aRtQzh728qg,32,4.0,AZ
HD7GoWA4e3AeBfb0KPCy8Q,22,1.0,ON
4HVGgGI5rKvUJcaIV7ub7Q,29,3.5,OH
5p60nXyjQruKvEZix6ahVQ,112,3.5,PA
dSzM0TemTY_fgOwYnjN5VQ,5,4.0,ON
AHAfH6maSPcVPJWc08dxgw,17,2.5,ON
RlPiIdIdZWZXTWfSxCKrww,9,2.0,AZ
WN5ON423ZCOy3_4F6XYikA,60,3.0,AZ
79Iqgm8T86lIYvGiNsWOCw,15,3.5,ON
rxl3CqStrWJ36SZWFyrcHw,10,2.0,NV
FTVZYUvQtydyO6rQbOFPTw,46,3.5,PA
-j0CbYvlwuJ3Tfx__X38gA,117,4.5,PA
f9Zexqhn3Kddt8H5OhcokA,17,3.5,OH
wZj7Z_cvC_14fE885TIqoA,27,3.0,NV
Rq-IRtifRb5W4-jcQFJvwQ,5,2.5,ON
KLOE0WHdbTzF0VNs802fJw,37,2.5,PA
ioEdisf6TTCoUbfQDnUCjA,15,2.5,ON
vrpW_ZIjHvsAX3ByyeHjCA,172,3.5,AZ
wPiRP76arN0NB3M1ZXXp7g,612,3.5,NV
7NDpbeFYqQE28wKLBZKGFw,16,2.0,ON
ewleimx1N5LR580XGMNnTA,20,3.5,OH
YrqtAT2__95zzkuBlZQTBQ,5,4.0,PA
MXI3o5dhAV5LA-N9WIABOA,129,4.0,AZ
rHx_A6ADt1zLHLKLzHGWDQ,9,3.0,NC
C-DGZG8ClR_dOMwYB19vMA,6,3.5,PA
rt-EKmn8xpUuWdePYPPcHQ,8,2.0,AZ
p_22wrx3GmAzlbrGA6LyYg,88,3.5,AZ
IQVka-wzJmN3jw2W70aCzw,106,4.5,AZ
I8QpDTJUZ6Mk5IQuQSG2pA,108,3.5,AZ
4K6FB1HkAk96jWYy25rsQA,8,4.0,AZ
YQc9-zLFTM3Ibbp4yF6BvA,3,5.0,QC
yGg7O0ATbMzoxrLvByzp2g,58,3.5,QC
4VRWWu4juuVV-dpv8p9Daw,4,3.0,AB
jEoBsvxQ-_CYJLVlZ1vuKA,5,3.5,OH
RZdrNayqoUjovdoJ4GWe-Q,79,2.5,AZ
wWDNwNb6ygJorKujOuifhA,410,4.5,AZ
A3zUL3e0ae4M_8wDKCwmaw,6,4.5,OH
yRLEsYBSKfBpCQgcPsatCw,16,3.0,AZ
vX5ma5Nwrzqwdz949AmVVg,145,3.0,AZ
IDW4QFw-fN_wk81G9OV-Mg,95,4.0,NC
pMtNPlmtyPGcSlqZOHBJvQ,11,3.0,QC
aJU9eRgtY6wH-5m7a6ZeEA,52,3.5,ON
xzxUkHFaKnykMO4_NUy09Q,30,2.5,OH
c9lQelobW9IenZJ-_q9uxQ,3,2.5,ON
kkK7Z5n-cFXZISyrsIR4Gw,4,3.0,ON
e-gVqGEtnjEkunvQ5J3uyA,101,4.0,AZ
a4I6hTqQwL3Px1aXfHD4Aw,19,2.0,WI
jRfQX8enRhWHf7V5zP5U8g,412,4.0,AZ
bxr0YgwbRM-qzpR47vQEzw,4,4.0,OH
FUz63VABr3jGIuDtYjOpqA,3,4.5,AB
2xmZgzxGAFRvMEcbmXvBng,4,5.0,OH
ugr3e-42ZVzaVnNWOH7JDg,43,3.5,ON
CElwRv4CtK56NljAuCwepw,317,4.0,AZ
uqxrc-R7h-MMMgBrcITycw,23,3.5,PA
AY_fNztmf0dYpWDzQez2DA,3,2.5,OH
DS1u4gFxPUcsU02h9gUuJQ,8,3.5,QC
dWju7gfRvVAjj22Eah2zfA,8,4.5,AB
db04aHdl79B5OUo_tknYZw,340,3.0,NV
4z-QW_f3RwCAxHB5fd58TA,67,3.0,AZ
pN3UbQ1n4WVli-kfFDfWug,26,2.5,OH
iFGC7CIcVKWdIKjIO7w6Tw,136,3.5,AZ
dLcF-dTMwDaVMwCdb06mFQ,31,4.5,AB
FOzChvW-f6mp0BGbrS-ywQ,45,4.0,ON
T45qonnG40PTVex3Ua2Q9w,77,3.5,PA
rnCkjgSojs5wqCaeyKoAVg,35,4.0,AZ
xm-s0sbCKcmHlN55C-p6pA,47,4.0,AZ
iBhTjNsOzKZuSEWgTT013w,31,3.0,ON
NUXYe9fDv-sp9RrDks7A5A,8,3.0,AB
cPmThZ7Ugpd8eJnIObOy0Q,273,3.5,NV
ZGjyOXmy3rQaYgjPAI64Qw,4,1.0,QC
onXIcU_eoe-9tO0K9Ocwow,16,3.5,PA
hjo4IYguwprIJ16A8lV75A,3,3.5,IL
-UXH_mn5SLip3MMiaGM69g,6,3.5,AZ
rSAg87gLy4YPWMJ_zMBn-g,90,4.5,OH
L5Vpsyc48MrtJjFHT1UPAg,40,3.0,ON
C37hwsGUHn_3-il0ypeY-Q,195,4.0,WI
9PZViPPXgOrk7rY1-K1tZg,79,3.0,AZ
3FfEjcnsERHlDRlJ_w-xbw,3,3.5,QC
JPmu9-2jd7nGIuTXEqT9zg,52,3.0,OH
oHvWn9Xmg7mfzzj9ROS-8A,21,4.5,AZ
avdZfgCUrkirUbizXZGMAw,77,4.5,ON
BrhyYc1-gn3lPuhlkqNk2w,106,4.0,AZ
DhmrZSIOShDDtFUeUcDIjw,7,4.5,IL
cA9LmSotIsN3C8zCI94--A,79,3.5,ON
4yJVSK-Q5UkED6RjORRssA,29,4.5,NV
ERZua_xpyvHBnChITstpFg,70,3.5,NV
WEs9MN1M6tixwEz844jCUw,33,2.5,OH
3fPIRTnBhd81MixgS9YoMQ,205,4.0,NV
GEs1MLY7IbEupJjytdKyqQ,7,2.5,PA
_7nELtYw3n2DzMN8252lhQ,46,3.5,PA
pDxUiUoivPVFJumk5syp2g,5,4.0,ON
pSQFynH1VxkfSmehRXlZWw,2276,4.0,AZ
fYqr99HXATERIGXQmjSgmw,106,3.5,PA
qq2k2tohpim0gStdb9vCBw,48,4.0,AZ
kg3uIje3mTOiEth34AgYCg,15,3.5,QC
VAHzYaJ5IHjhyONndhqilA,25,2.5,AZ
im-g2IeVtrNOqlFXc0QUhg,36,4.0,QC
DloSSIe5sulfUwJvduktCw,26,2.0,AB
Y2d6wLU2Gck59uplL5UT-g,16,4.0,QC
1Ru2OnRjvUCMiZtYE9z8JQ,8,5.0,OH
hgo0jDweUcHMHqNDnQQm9A,203,3.5,AZ
dRL-8q_rweIVRA2lZV68rQ,11,4.0,OH
jS6i--1iVudrIZNhKrG6-Q,17,3.0,ON
A9rIqoqp5OO_56w82PiHEA,49,3.0,WI
LzYy9DdprXyI2zXNSP267g,46,2.0,ON
jrwRDE-QhvDGHLXaTMSJyA,20,3.0,NC
Ijdoi6pDMK3Burw3TtAOZg,32,2.0,NV
HtG4De1Xlv0I4igSgEEEPg,44,3.0,NV
jATVbyYjlmjV4v0z8gXnqw,4,2.5,ON
3e-M7oQWILM9xbpx9fyUWQ,6,4.0,ON
Fc1Stez0Me3UiIVT-pgRCg,20,4.0,OH
JEVDNF6r9-nNdX9DtiJYFA,4,3.0,ON
Fn4mYFanhQnlspMT8Yb_Ww,3,4.0,ON
Qqm3yVcqTbC1IOKu0TG2nQ,121,3.5,ON
TcxgeSBXpc-twKC2-kkuDQ,17,3.5,ON
_oL8XX8dusHBNYQyDhF4fA,11,4.5,AB
J71vY4KgLxv06FGvcJvt2A,14,4.5,ON
fLfBoxoqgDxRzPMJIr3izw,56,3.5,AZ
fcyk-PZKRqo4EUJ0vH1aNg,4,3.0,OH
uUIYh3iKyYKzbhl7ORYxVA,13,2.0,AZ
nDwsCHuebulvKr3avhTVIA,3,4.0,ON
766an49Zcv1u6IR2jCx2SA,4,2.0,PA
AbL1xoa1-RVFZwtAk_oYuw,11,3.0,ON
TXcVQfX4J0NqKRqgDBgWOA,9,4.0,OH
Y3gfO-dj0gqfB2t9Cyp8Bg,4,2.5,ON
-NfdQz7Pesvthek59uGl8Q,20,2.5,AZ
H5vlbkJ_8mFI1wCGHO3apg,6,3.0,PA
UGjpL5nnKlKRhQq5YMgQ2Q,12,1.5,SC
b83NNHvvWQk-DTTzs-3WLA,68,3.5,AZ
i53HvxUdQEMllZ1XmpjjyA,376,2.0,NV
yd0g-FRSAdP9YKm7Z8-uUw,50,3.5,NV
nDI9Je_wNqNKAntnDXfknA,65,4.0,AZ
A-KOfbVxAcpfIq0u9kTM9A,31,3.0,AZ
SxC7gGLEZ8B3ooj1Qtjz5w,24,2.5,WI
nfUdE7FHuRNGsRw0hmEqtQ,4,3.5,WI
MJHSWSh9Ixusz8t_VdL3qA,78,4.0,OH
ZDoXr27YooSll6FTD36RkA,12,3.0,NV
ZRkq9vnzE6r8pmzAjy1fDQ,12,4.0,ON
g6kflF9WRd0cgi1OggCqiQ,80,3.5,OH
V4BYvw51GBAj7pv2n7XtOw,17,2.0,NV
xrpZFPRMf5WVgVXT5uuJ6Q,11,2.5,AZ
2GEr8-FpENQQPdmCrIWMYw,9,4.0,AZ
Vd9XJZ6A9PXS8S8hDPByHQ,24,2.5,AZ
15YuEFO59yXd7BTO5NZgYw,319,4.0,AZ
dkvGGVFSILL_kmyOYRD-NQ,8,3.0,NC
oRCpN-eVywQxMUfuFtSHAQ,3,2.5,ON
uDb1lOfDhl_VLmAbYvp-vQ,283,4.0,NC
Ac3JAxptiN4wfPg-zNNCNw,8,3.0,PA
3B6BFYDzXOWwrjNnJzYksg,5,3.5,QC
SKpg4zgr83YPZ14uzhmn9g,135,4.0,AZ
JyUiEy4LyAs7Yq7lWzl7rg,6,3.5,QC
dD6JQo5tCNtOtauaLaT0sg,239,3.5,AZ
Een2yret0IwJUpHLwcxtRg,63,4.5,PA
-oyQPGW1O6XbIWaaGSguYA,8,5.0,OH
mH_T6JbQkGdWcL0htKvNxA,57,4.0,ON
6frPvwX14wDH8jju64ewRg,53,3.5,ON
OnLlTiUpFRRNOmqKkDUnRw,66,4.0,AZ
knyRhFaM4Bwa8AldEbOiqw,89,3.5,AZ
JTA_kexK2_fW-nuqeVywrQ,34,4.5,ON
_TXitYmnPDmZCWOPFl799Q,4,3.0,OH
HYhbeLznSWEl6JIYTllVUA,338,4.0,AZ
94dJrwA458khavCv5i7gKA,8,3.0,NV
1eyfFwXY0NCS7SMXmgl_Dw,5,5.0,NV
xwoM2Zc38DFKv3-8dCU8Pw,59,3.0,NV
bt0ZUJWmAJhjYmfPCzgRmQ,9,2.5,WI
6abdqgleCA_3JhDT567qRA,3,2.5,AB
7RUVYMpfc6_WbGYw6a_1Tw,21,4.0,AB
5fquJHY2hMX9tPRD5s0t5g,451,4.0,NC
EXlBZcj9E_4BX8qKb5ttqw,3,3.5,ON
OYN0J_WDDiIEPc209MbOxg,7,3.5,QC
Y-c1m8-0Sa0xnYpm_bRxWw,34,3.5,PA
5jHovxqN6N64Q0uKPsEsZw,4,3.0,ON
tYFUYHUdwwP3dGjmeHFuGw,6,3.0,OH
rRoJ2PbxzjCPFHq0jqzXkA,19,3.5,ON
GfIvdP-fP5nj9zyRTw8V7A,11,3.5,OH
qABb9Wzdn51VcNHdp_Qhpg,172,3.0,NV
6lIsBN0xMFV6aS7erhNiCQ,3,3.5,NC
-HLGtKB3XtyawZAuvNoQjQ,18,3.0,PA
NPQE0JvwjmFca83ZuAXutQ,17,3.5,ON
1uH4zHOUSzaWFzWqsVsQlQ,12,3.0,PA
bcYfyI515Ji9RcMecDCl5A,7,2.0,AZ
cdpiHHignnk8hVcPEiYzMw,32,4.0,OH
527O5H26A0lFtCHO6zEh8w,31,3.0,ON
5wpy0z2KSF7buUtiCEquWg,3,2.5,ON
LXKVQdkTXW--JcB3ahZ9AQ,12,4.5,AZ
5m_xSthxwPoR-XvJvtTeNQ,60,4.0,OH
kCBVT6a5T1_iEgfw9soBVA,3,3.5,AB
v9l7bpgXNrYsXJp4_wfkZg,22,4.5,OH
iYjUpDrCVrdOAG0ZZY7BCA,4,2.0,ON
MdQ9jsHHh1szdYKb7W1sEg,6,3.0,AZ
vExvdgUbU377-Fry2uuv_w,73,3.5,ON
1xcPc2snHooElBQDQl3Ybw,19,1.5,NV
bVTWcZWhtJc4IjWy_74CYQ,184,3.5,AZ
rZvBlC4yHQZtodZBsxb3nw,34,4.0,AZ
vyHckzyE5FNJxqt2QMFnqA,25,2.5,AZ
_n3Ze4mFjCHkMNaEQDe9oQ,12,4.0,ON
_laY6Ba-VWXCR6xg7LVtuQ,103,2.5,PA
isWgRIa-He_5V517AMBNGA,10,3.5,OH
AwBCgvegeFogpb3lpmpCuw,77,3.5,NV
QIcpxxdoclsf58uNL1zg4A,8,3.5,QC
Q8qsbFqIE7lwA-zkv07fxA,115,3.5,NC
aoXb8mDCyb-XbkITiIfYVA,46,3.0,NV
dv6fnlssuYNDablfp0wGEQ,16,3.0,NC
e5-WP9uh5lW8lZKXAWlxrQ,8,5.0,QC
jPNVZlBDuvv4GEGyMGGrIw,9,5.0,AB
T9uRUpoontO6YX-GoM4UvA,3,2.5,PA
5knOqCWniwFbDlznijP3bQ,7,2.5,WI
JI88Hdn6TM6rpYIUEk_xwA,62,4.0,OH
Sd0gP2r1OLIiFAyMW-sAYQ,36,4.5,AZ
DRIyvsa8LUaPNhAMmKdjOQ,40,3.5,PA
vC2VWfjDMtnQMELHx0tm5Q,13,1.5,ON
YQ0h5NTYgrBgOXf2VRYKVg,57,3.5,OH
83C5ysOCnmNGB_fDsVdr9Q,37,2.5,NV
qdBYqucqfRWAPyfMFCnMkA,18,4.0,OH
sNEAl1gSUhf_WUYj4TlTtg,6,3.5,AZ
KP7eER5QIatYvuQnTqfmnA,24,2.5,NV
Hb8pO9jpr4IeB6cFcVZxxA,96,3.5,AZ
SPIg0m1Gviw4WQGA7x6eUQ,3,3.0,AB
tvhcshPITUGa_ffUlU-BHA,50,3.5,NC
